student_id,name,subject,slot,section_label,status
10625,학생148,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10625,학생148,정치,b,정치_b_1,assigned
10625,학생148,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10626,학생149,화학,d,화학_d_1,assigned
10626,학생149,물리학,b,물리학_b_1,assigned
10626,학생149,기하,a,기하_a_1,assigned
10701,학생150,화학,a,화학_a_1,assigned
10701,학생150,물리학,d,물리학_d_1,assigned
10701,학생150,기하,b,기하_b_1,assigned
10702,학생151,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10702,학생151,정치,c,정치_c_1,assigned
10702,학생151,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10703,학생152,화학,a,화학_a_1,assigned
10703,학생152,물리학,c,물리학_c_1,assigned
10703,학생152,기하,d,기하_d_1,assigned
10704,학생153,화학,c,화학_c_1,assigned
10704,학생153,물리학,a,물리학_a_1,assigned
10704,학생153,기하,b,기하_b_1,assigned
10705,학생154,화학,c,화학_c_1,assigned
10705,학생154,물리학,a,물리학_a_1,assigned
10705,학생154,기하,d,기하_d_1,assigned
10706,학생155,정치,a,정치_a_1,assigned
10706,학생155,물리학,d,물리학_d_1,assigned
10706,학생155,기하,b,기하_b_1,assigned
10707,학생156,화학,c,화학_c_1,assigned
10707,학생156,물리학,d,물리학_d_1,assigned
10707,학생156,기하,a,기하_a_2,assigned
10708,학생157,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10708,학생157,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10708,학생157,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
10709,학생158,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10709,학생158,정치,a,정치_a_1,assigned
10709,학생158,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10710,학생159,화학,a,화학_a_1,assigned
10710,학생159,물리학,c,물리학_c_1,assigned
10710,학생159,기하,b,기하_b_1,assigned
10711,학생160,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10711,학생160,정치,b,정치_b_2,assigned
10711,학생160,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10712,학생161,화학,d,화학_d_1,assigned
10712,학생161,물리학,b,물리학_b_1,assigned
10712,학생161,기하,c,기하_c_1,assigned
10713,학생162,정치,b,정치_b_1,assigned
10713,학생162,화학,d,화학_d_1,assigned
10713,학생162,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10714,학생163,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10714,학생163,화학,a,화학_a_1,assigned
10714,학생163,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10715,학생164,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10715,학생164,정치,d,정치_d_1,assigned
10715,학생164,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10716,학생165,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10716,학생165,정치,a,정치_a_1,assigned
10716,학생165,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10717,학생166,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10717,학생166,정치,d,정치_d_1,assigned
10717,학생166,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10718,학생167,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10718,학생167,화학,b,화학_b_1,assigned
10718,학생167,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10720,학생168,화학,b,화학_b_1,assigned
10720,학생168,물리학,d,물리학_d_1,assigned
10720,학생168,기하,a,기하_a_1,assigned
10721,학생169,화학,d,화학_d_1,assigned
10721,학생169,물리학,b,물리학_b_1,assigned
10721,학생169,기하,c,기하_c_1,assigned
10722,학생170,화학,d,화학_d_1,assigned
10722,학생170,물리학,c,물리학_c_1,assigned
10722,학생170,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10723,학생171,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10723,학생171,정치,a,정치_a_1,assigned
10723,학생171,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10801,학생172,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10801,학생172,정치,c,정치_c_1,assigned
10801,학생172,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10802,학생173,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10802,학생173,정치,a,정치_a_1,assigned
10802,학생173,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10803,학생174,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10803,학생174,정치,d,정치_d_1,assigned
10803,학생174,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10804,학생175,화학,b,화학_b_1,assigned
10804,학생175,기하,d,기하_d_1,assigned
10804,학생175,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10805,학생176,물리학,a,물리학_a_1,assigned
10805,학생176,기하,b,기하_b_1,assigned
10805,학생176,융합과학 탐구,c,융합과학 탐구_c_1,assigned
10806,학생177,정치,a,정치_a_1,assigned
10806,학생177,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10806,학생177,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10807,학생178,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10807,학생178,정치,d,정치_d_1,assigned
10807,학생178,융합과학 탐구,c,융합과학 탐구_c_1,assigned
10808,학생179,화학,c,화학_c_1,assigned
10808,학생179,물리학,b,물리학_b_1,assigned
10808,학생179,기하,d,기하_d_1,assigned
10809,학생180,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10809,학생180,정치,c,정치_c_1,assigned
10809,학생180,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10810,학생181,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10810,학생181,정치,d,정치_d_1,assigned
10810,학생181,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10811,학생182,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10811,학생182,정치,d,정치_d_1,assigned
10811,학생182,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
10812,학생183,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10812,학생183,정치,a,정치_a_1,assigned
10812,학생183,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
10813,학생184,화학,c,화학_c_1,assigned
10813,학생184,물리학,d,물리학_d_1,assigned
10813,학생184,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10814,학생185,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10814,학생185,정치,d,정치_d_1,assigned
10814,학생185,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10815,학생186,물리학,b,물리학_b_1,assigned
10815,학생186,기하,c,기하_c_1,assigned
10815,학생186,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10816,학생187,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10816,학생187,정치,b,정치_b_2,assigned
10816,학생187,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10817,학생188,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10817,학생188,정치,b,정치_b_1,assigned
10817,학생188,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10818,학생189,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10818,학생189,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10818,학생189,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
10819,학생190,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10819,학생190,정치,b,정치_b_2,assigned
10819,학생190,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10820,학생191,물리학,d,물리학_d_1,assigned
10820,학생191,기하,b,기하_b_1,assigned
10820,학생191,융합과학 탐구,c,융합과학 탐구_c_1,assigned
10821,학생192,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10821,학생192,정치,b,정치_b_1,assigned
10821,학생192,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
10822,학생193,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10822,학생193,화학,c,화학_c_1,assigned
10822,학생193,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10823,학생194,화학,d,화학_d_1,assigned
10823,학생194,물리학,c,물리학_c_1,assigned
10823,학생194,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10901,학생195,물리학,a,물리학_a_1,assigned
10901,학생195,기하,c,기하_c_1,assigned
10901,학생195,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10902,학생196,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10902,학생196,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10902,학생196,융합과학 탐구,c,융합과학 탐구_c_1,assigned
10903,학생197,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10903,학생197,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10903,학생197,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10904,학생198,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10904,학생198,정치,d,정치_d_1,assigned
10904,학생198,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
10905,학생199,물리학,b,물리학_b_1,assigned
10905,학생199,기하,d,기하_d_1,assigned
10905,학생199,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10906,학생200,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10906,학생200,정치,d,정치_d_1,assigned
10906,학생200,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
10907,학생201,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10907,학생201,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10907,학생201,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10908,학생202,정치,d,정치_d_1,assigned
10908,학생202,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10908,학생202,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
10909,학생203,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10909,학생203,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10909,학생203,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
10910,학생204,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10910,학생204,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10910,학생204,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10911,학생205,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10911,학생205,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10911,학생205,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
10912,학생206,정치,c,정치_c_1,assigned
10912,학생206,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10912,학생206,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10913,학생207,화학,b,화학_b_1,assigned
10913,학생207,물리학,a,물리학_a_1,assigned
10913,학생207,기하,c,기하_c_1,assigned
10914,학생208,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10914,학생208,정치,b,정치_b_2,assigned
10914,학생208,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10915,학생209,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
10915,학생209,세계시민과 지리,b,세계시민과 지리_b_1,assigned
10915,학생209,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10916,학생210,정치,c,정치_c_1,assigned
10916,학생210,화학,b,화학_b_1,assigned
10916,학생210,융합과학 탐구,a,융합과학 탐구_a_1,assigned
10917,학생211,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10917,학생211,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10917,학생211,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
10918,학생212,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
10918,학생212,화학,c,화학_c_1,assigned
10918,학생212,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10919,학생213,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
10919,학생213,세계시민과 지리,c,세계시민과 지리_c_1,assigned
10919,학생213,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10920,학생214,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
10920,학생214,정치,c,정치_c_1,assigned
10920,학생214,세계시민과 지리,d,세계시민과 지리_d_1,assigned
10921,학생215,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
10921,학생215,정치,c,정치_c_1,assigned
10921,학생215,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10922,학생216,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
10922,학생216,세계시민과 지리,a,세계시민과 지리_a_2,assigned
10922,학생216,융합과학 탐구,b,융합과학 탐구_b_1,assigned
10923,학생217,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
10923,학생217,화학,a,화학_a_1,assigned
10923,학생217,융합과학 탐구,c,융합과학 탐구_c_1,assigned
10924,학생218,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
10924,학생218,세계시민과 지리,a,세계시민과 지리_a_1,assigned
10924,학생218,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11002,학생219,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11002,학생219,정치,d,정치_d_1,assigned
11002,학생219,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11003,학생220,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
11003,학생220,정치,b,정치_b_1,assigned
11003,학생220,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11004,학생221,정치,c,정치_c_1,assigned
11004,학생221,세계시민과 지리,d,세계시민과 지리_d_1,assigned
11004,학생221,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11005,학생222,화학,d,화학_d_1,assigned
11005,학생222,물리학,a,물리학_a_1,assigned
11005,학생222,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11006,학생223,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
11006,학생223,정치,c,정치_c_1,assigned
11006,학생223,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11007,학생224,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11007,학생224,정치,d,정치_d_1,assigned
11007,학생224,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11008,학생225,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
11008,학생225,화학,a,화학_a_1,assigned
11008,학생225,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11009,학생226,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
11009,학생226,정치,b,정치_b_2,assigned
11009,학생226,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11010,학생227,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
11010,학생227,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11010,학생227,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11011,학생228,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
11011,학생228,정치,c,정치_c_1,assigned
11011,학생228,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11012,학생229,정치,c,정치_c_1,assigned
11012,학생229,세계시민과 지리,d,세계시민과 지리_d_1,assigned
11012,학생229,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11013,학생230,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
11013,학생230,세계시민과 지리,c,세계시민과 지리_c_1,assigned
11013,학생230,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11014,학생231,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
11014,학생231,정치,b,정치_b_1,assigned
11014,학생231,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11015,학생232,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
11015,학생232,화학,a,화학_a_1,assigned
11015,학생232,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11016,학생233,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
11016,학생233,정치,c,정치_c_1,assigned
11016,학생233,기하,a,기하_a_2,assigned
11017,학생234,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
11017,학생234,정치,c,정치_c_1,assigned
11017,학생234,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
11018,학생235,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
11018,학생235,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_1,assigned
11018,학생235,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11020,학생236,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
11020,학생236,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11020,학생236,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11021,학생237,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11021,학생237,화학,d,화학_d_1,assigned
11021,학생237,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11022,학생238,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
11022,학생238,정치,b,정치_b_2,assigned
11022,학생238,역사로 탐구하는 현대 세계,a,역사로 탐구하는 현대 세계_a_1,assigned
11023,학생239,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
11023,학생239,화학,d,화학_d_1,assigned
11023,학생239,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11024,학생240,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11024,학생240,정치,b,정치_b_1,assigned
11024,학생240,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11101,학생241,화학,c,화학_c_1,assigned
11101,학생241,물리학,a,물리학_a_1,assigned
11101,학생241,기하,d,기하_d_1,assigned
11102,학생242,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
11102,학생242,세계시민과 지리,d,세계시민과 지리_d_1,assigned
11102,학생242,역사로 탐구하는 현대 세계,b,역사로 탐구하는 현대 세계_b_2,assigned
11103,학생243,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
11103,학생243,정치,c,정치_c_1,assigned
11103,학생243,세계시민과 지리,b,세계시민과 지리_b_1,assigned
11105,학생244,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
11105,학생244,정치,c,정치_c_1,assigned
11105,학생244,세계시민과 지리,d,세계시민과 지리_d_1,assigned
11106,학생245,정치,c,정치_c_1,assigned
11106,학생245,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11106,학생245,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11107,학생246,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
11107,학생246,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11107,학생246,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11108,학생247,현대사회와 윤리,a,현대사회와 윤리_a_1,assigned
11108,학생247,정치,c,정치_c_1,assigned
11108,학생247,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11109,학생248,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
11109,학생248,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11109,학생248,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
11110,학생249,화학,b,화학_b_1,assigned
11110,학생249,물리학,d,물리학_d_1,assigned
11110,학생249,융합과학 탐구,a,융합과학 탐구_a_1,assigned
11111,학생250,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11111,학생250,세계시민과 지리,b,세계시민과 지리_b_1,assigned
11111,학생250,융합과학 탐구,d,융합과학 탐구_d_1,assigned
11112,학생251,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
11112,학생251,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11112,학생251,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_2,assigned
11113,학생252,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
11113,학생252,정치,c,정치_c_1,assigned
11113,학생252,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11114,학생253,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
11114,학생253,물리학,b,물리학_b_1,assigned
11114,학생253,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11115,학생254,현대사회와 윤리,a,현대사회와 윤리_a_2,assigned
11115,학생254,화학,b,화학_b_1,assigned
11115,학생254,융합과학 탐구,d,융합과학 탐구_d_1,assigned
11116,학생255,정치,b,정치_b_2,assigned
11116,학생255,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11116,학생255,역사로 탐구하는 현대 세계,c,역사로 탐구하는 현대 세계_c_1,assigned
11117,학생256,현대사회와 윤리,c,현대사회와 윤리_c_1,assigned
11117,학생256,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11117,학생256,역사로 탐구하는 현대 세계,d,역사로 탐구하는 현대 세계_d_1,assigned
11118,학생257,현대사회와 윤리,b,현대사회와 윤리_b_1,assigned
11118,학생257,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11118,학생257,융합과학 탐구,c,융합과학 탐구_c_1,assigned
11119,학생258,화학,c,화학_c_1,assigned
11119,학생258,세계시민과 지리,d,세계시민과 지리_d_1,assigned
11119,학생258,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11120,학생259,현대사회와 윤리,b,현대사회와 윤리_b_2,assigned
11120,학생259,정치,c,정치_c_1,assigned
11120,학생259,세계시민과 지리,a,세계시민과 지리_a_2,assigned
11121,학생260,현대사회와 윤리,c,현대사회와 윤리_c_2,assigned
11121,학생260,정치,b,정치_b_1,assigned
11121,학생260,세계시민과 지리,a,세계시민과 지리_a_1,assigned
11122,학생261,현대사회와 윤리,d,현대사회와 윤리_d_1,assigned
11122,학생261,화학,c,화학_c_1,assigned
11122,학생261,융합과학 탐구,b,융합과학 탐구_b_1,assigned
11123,학생262,화학,c,화학_c_1,assigned
11123,학생262,물리학,b,물리학_b_1,assigned
11123,학생262,기하,a,기하_a_1,assigned
11124,학생263,현대사회와 윤리,d,현대사회와 윤리_d_2,assigned
11124,학생263,정치,b,정치_b_2,assigned
11124,학생263,세계시민과 지리,a,세계시민과 지리_a_2,assigned
